eic,name,tso,substation_from,substation_to,u,imax_fixed,imax_seasonal,dlr_min,dlr_max,r,x,b,length_km,is_tieline
11T0-0000-1913-1,Grohnde - Mehrum/N 1,TENNETGMBH,Grohnde,Mehrum/N,380.0,,,2720.0,3150.0,1.8533,17.122,302.8527,68.59,False
11TD2L000000092X,Grohnde - Wuergassen 2,TENNETGMBH,Wuergassen,Grohnde,380.0,,,2620.0,3150.0,1.6737,14.412,253.1181,56.77,False
11TD2L000000101L,Grosskrotzenburg - Frankfurt/N 3,TENNETGMBH,Grosskrotzenburg,Frankfurt/N,220.0,1250.0,,,,1.2682,6.3195,84.4146,21.61,False
11TD2L0000003128,Grosskrotzenburg - Karben 1,TENNETGMBH,Karben,Grosskrotzenburg,380.0,,,2616.0,4000.0,0.5869,4.9398,88.29134,19.66,False
11TD2L0000003136,Grosskrotzenburg - Karben 3,TENNETGMBH,Karben,Grosskrotzenburg,380.0,,,2616.0,4000.0,0.5869,4.9398,88.29134,19.6,False
11TD2L000000103H,Grosskrotzenburg - Trennfeld 217,TENNETGMBH,Grosskrotzenburg,Trennfeld,220.0,,,834.0,1278.0,6.39,28.892,229.3363,75.86,False
11TD2L000000104F,Grosskrotzenburg - Trennfeld 218,TENNETGMBH,Grosskrotzenburg,Trennfeld,220.0,,,834.0,1278.0,6.39,28.892,229.3363,75.85,False
11TD2L000000105D,Hamburg/N - Brokdorf blau,TENNETGMBH,Hamburg/N,Brokdorf,220.0,,,732.0,915.0,3.4769,18.642,145.7008,49.12,False
11TD2L000000106B,Hamburg/N - Itzehoe/W rot,TENNETGMBH,Hamburg/N,Itzehoe/W,220.0,,,732.0,915.0,3.7374,19.839,154.9842,51.81,False
11TD2L0000001079,Hamburg/N - Luebeck gelb,TENNETGMBH,Luebeck,Hamburg/N,220.0,,,949.0,1200.0,3.29,18.765,144.8431,48.78,False
11TD2L0000001087,Hamburg/N - Luebeck rot,TENNETGMBH,Luebeck,Hamburg/N,220.0,,,949.0,1250.0,3.2897,18.764,144.84,48.77,False
11T0-0000-0926-V,Handewitt - Jardelund blau,TENNETGMBH,Jardelund,Handewitt,380.0,,,2216.0,3989.0,0.4219,4.7236,61.16367,15.97,False
